date,load,temperature
2015-01-25 09:30:00,52922.0,0.48968506
2015-01-25 09:45:00,54221.0,0.48968506
2015-01-25 10:00:00,55177.0,0.9824524
2015-01-25 10:15:00,55875.0,0.9824524
2015-01-25 10:30:00,56417.0,0.9824524
2015-01-25 10:45:00,56974.0,0.9824524
2015-01-25 11:00:00,58183.0,1.3423462
2015-01-25 11:15:00,58956.0,1.3423462
2015-01-25 11:30:00,59394.0,1.3423462
2015-01-25 11:45:00,59294.0,1.3423462
2015-01-25 12:00:00,59214.0,1.632904
2015-01-25 12:15:00,58929.0,1.632904
2015-01-25 12:30:00,58358.0,1.632904
2015-01-25 12:45:00,57700.0,1.632904
2015-01-25 13:00:00,57471.0,1.7792664
2015-01-25 13:15:00,56822.0,1.7792664
2015-01-25 13:30:00,56363.0,1.7792664
2015-01-25 13:45:00,55658.0,1.7792664
2015-01-25 14:00:00,55640.0,1.7868042
2015-01-25 14:15:00,55151.0,1.7868042
2015-01-25 14:30:00,54852.0,1.7868042
2015-01-25 14:45:00,54606.0,1.7868042
2015-01-25 15:00:00,54804.0,1.6448059
2015-01-25 15:15:00,54422.0,1.6448059
2015-01-25 15:30:00,54429.0,1.6448059
2015-01-25 15:45:00,54108.0,1.6448059
2015-01-25 16:00:00,54193.0,1.3823242
2015-01-25 16:15:00,54481.0,1.3823242
2015-01-25 16:30:00,55549.0,1.3823242
2015-01-25 16:45:00,56522.0,1.3823242
2015-01-25 17:00:00,57912.0,1.1490173
2015-01-25 17:15:00,59674.0,1.1490173
2015-01-25 17:30:00,60996.0,1.1490173
2015-01-25 17:45:00,61431.0,1.1490173
2015-01-25 18:00:00,62115.0,0.99295044
2015-01-25 18:15:00,61971.0,0.99295044
2015-01-25 18:30:00,62056.0,0.99295044
2015-01-25 18:45:00,61626.0,0.99295044
2015-01-25 19:00:00,61202.0,0.885437
2015-01-25 19:15:00,60709.0,0.885437
2015-01-25 19:30:00,60411.0,0.885437
2015-01-25 19:45:00,59623.0,0.885437
2015-01-25 20:00:00,59227.0,0.7913208
2015-01-25 20:15:00,58369.0,0.7913208
2015-01-25 20:30:00,57205.0,0.7913208
2015-01-25 20:45:00,56573.0,0.7913208
2015-01-25 21:00:00,56678.0,0.72229004
2015-01-25 21:15:00,56266.0,0.72229004
2015-01-25 21:30:00,55998.0,0.72229004
2015-01-25 21:45:00,56542.0,0.72229004
2015-01-25 22:00:00,57633.0,0.65057373
2015-01-25 22:15:00,57356.0,0.65057373
2015-01-25 22:30:00,56413.0,0.65057373
2015-01-25 22:45:00,55621.0,0.65057373
2015-01-25 23:00:00,55121.0,0.6187134
2015-01-25 23:15:00,54382.0,0.6187134
2015-01-25 23:30:00,53635.0,0.6187134
2015-01-25 23:45:00,52901.0,0.6187134
2015-01-26 00:00:00,51821.0,0.58447266
2015-01-26 00:15:00,51063.0,0.58447266
2015-01-26 00:30:00,50581.0,0.58447266
2015-01-26 00:45:00,49860.0,0.58447266
2015-01-26 01:00:00,49421.0,0.54351807
2015-01-26 01:15:00,48856.0,0.54351807
2015-01-26 01:30:00,48761.0,0.54351807
2015-01-26 01:45:00,48565.0,0.54351807
2015-01-26 02:00:00,48378.0,0.47277832
2015-01-26 02:15:00,48113.0,0.47277832
2015-01-26 02:30:00,48229.0,0.47277832
2015-01-26 02:45:00,48316.0,0.47277832
2015-01-26 03:00:00,48349.0,0.48220825
2015-01-26 03:15:00,48416.0,0.48220825
2015-01-26 03:30:00,48753.0,0.48220825
2015-01-26 03:45:00,48997.0,0.48220825
2015-01-26 04:00:00,49668.0,0.48483276
2015-01-26 04:15:00,49760.0,0.48483276
2015-01-26 04:30:00,50413.0,0.48483276
2015-01-26 04:45:00,51234.0,0.48483276
2015-01-26 05:00:00,52741.0,0.48364258
2015-01-26 05:15:00,53290.0,0.48364258
2015-01-26 05:30:00,54717.0,0.48364258
2015-01-26 05:45:00,56392.0,0.48364258
2015-01-26 06:00:00,59678.0,0.5196533
2015-01-26 06:15:00,62503.0,0.5196533
2015-01-26 06:30:00,64622.0,0.5196533
2015-01-26 06:45:00,66764.0,0.5196533
2015-01-26 07:00:00,69068.0,0.53930664
2015-01-26 07:15:00,70376.0,0.53930664
2015-01-26 07:30:00,71227.0,0.53930664
2015-01-26 07:45:00,72506.0,0.53930664
2015-01-26 08:00:00,73138.0,0.6976929
2015-01-26 08:15:00,73577.0,0.6976929
2015-01-26 08:30:00,73957.0,0.6976929
2015-01-26 08:45:00,74020.0,0.6976929
2015-01-26 09:00:00,73474.0,1.0392456
2015-01-26 09:15:00,73755.0,1.0392456
2015-01-26 09:30:00,74246.0,1.0392456
2015-01-26 09:45:00,74442.0,1.0392456
2015-01-26 10:00:00,75094.0,1.4508362
2015-01-26 10:15:00,75366.0,1.4508362
2015-01-26 10:30:00,75665.0,1.4508362
2015-01-26 10:45:00,75784.0,1.4508362
2015-01-26 11:00:00,76167.0,1.7633667
2015-01-26 11:15:00,76697.0,1.7633667
2015-01-26 11:30:00,76728.0,1.7633667
2015-01-26 11:45:00,76762.0,1.7633667
2015-01-26 12:00:00,76472.0,2.0282593
2015-01-26 12:15:00,76391.0,2.0282593
2015-01-26 12:30:00,76335.0,2.0282593
2015-01-26 12:45:00,76208.0,2.0282593
2015-01-26 13:00:00,76399.0,2.1893005
2015-01-26 13:15:00,76110.0,2.1893005
2015-01-26 13:30:00,75688.0,2.1893005
2015-01-26 13:45:00,74757.0,2.1893005
2015-01-26 14:00:00,74860.0,2.231079
2015-01-26 14:15:00,74824.0,2.231079
2015-01-26 14:30:00,74477.0,2.231079
2015-01-26 14:45:00,74020.0,2.231079
2015-01-26 15:00:00,74204.0,2.1460266
2015-01-26 15:15:00,73745.0,2.1460266
2015-01-26 15:30:00,73409.0,2.1460266
2015-01-26 15:45:00,72921.0,2.1460266
2015-01-26 16:00:00,72838.0,2.0541687
2015-01-26 16:15:00,72779.0,2.0541687
2015-01-26 16:30:00,73025.0,2.0541687
2015-01-26 16:45:00,73529.0,2.0541687
2015-01-26 17:00:00,74378.0,1.7746582
2015-01-26 17:15:00,75666.0,1.7746582
2015-01-26 17:30:00,76113.0,1.7746582
2015-01-26 17:45:00,76281.0,1.7746582
2015-01-26 18:00:00,76066.0,1.6876831
2015-01-26 18:15:00,75742.0,1.6876831
2015-01-26 18:30:00,75503.0,1.6876831
2015-01-26 18:45:00,75323.0,1.6876831
2015-01-26 19:00:00,74853.0,1.5923767
2015-01-26 19:15:00,74250.0,1.5923767
2015-01-26 19:30:00,73350.0,1.5923767
2015-01-26 19:45:00,72804.0,1.5923767
2015-01-26 20:00:00,71293.0,1.5337524
2015-01-26 20:15:00,69989.0,1.5337524
2015-01-26 20:30:00,68900.0,1.5337524
2015-01-26 20:45:00,68250.0,1.5337524
2015-01-26 21:00:00,67500.0,1.4866028
2015-01-26 21:15:00,66826.0,1.4866028
2015-01-26 21:30:00,65885.0,1.4866028
2015-01-26 21:45:00,65244.0,1.4866028
2015-01-26 22:00:00,65123.0,1.48703
2015-01-26 22:15:00,64257.0,1.48703
2015-01-26 22:30:00,63162.0,1.48703
2015-01-26 22:45:00,61844.0,1.48703
2015-01-26 23:00:00,60896.0,1.5246582
2015-01-26 23:15:00,59854.0,1.5246582
2015-01-26 23:30:00,58896.0,1.5246582
2015-01-26 23:45:00,57927.0,1.5246582
2015-01-27 00:00:00,56761.0,1.5457458
2015-01-27 00:15:00,56306.0,1.5457458
2015-01-27 00:30:00,55665.0,1.5457458
2015-01-27 00:45:00,55057.0,1.5457458
2015-01-27 01:00:00,54374.0,1.5676575
2015-01-27 01:15:00,54046.0,1.5676575
2015-01-27 01:30:00,53707.0,1.5676575
2015-01-27 01:45:00,53306.0,1.5676575
2015-01-27 02:00:00,52930.0,1.594635
2015-01-27 02:15:00,52654.0,1.594635
2015-01-27 02:30:00,52883.0,1.594635
2015-01-27 02:45:00,53064.0,1.594635
2015-01-27 03:00:00,52864.0,1.5927429
2015-01-27 03:15:00,52747.0,1.5927429
2015-01-27 03:30:00,52949.0,1.5927429
2015-01-27 03:45:00,52892.0,1.5927429
2015-01-27 04:00:00,53393.0,1.5609436
2015-01-27 04:15:00,53677.0,1.5609436
2015-01-27 04:30:00,53852.0,1.5609436
2015-01-27 04:45:00,54583.0,1.5609436
2015-01-27 05:00:00,55650.0,1.5531311
2015-01-27 05:15:00,56246.0,1.5531311
2015-01-27 05:30:00,57264.0,1.5531311
2015-01-27 05:45:00,58644.0,1.5531311
2015-01-27 06:00:00,61351.0,1.532135
2015-01-27 06:15:00,63843.0,1.532135
2015-01-27 06:30:00,65970.0,1.532135
2015-01-27 06:45:00,67698.0,1.532135
2015-01-27 07:00:00,69937.0,1.4447632
2015-01-27 07:15:00,71480.0,1.4447632
2015-01-27 07:30:00,72330.0,1.4447632
2015-01-27 07:45:00,72993.0,1.4447632
2015-01-27 08:00:00,73330.0,1.5481262
2015-01-27 08:15:00,73575.0,1.5481262
2015-01-27 08:30:00,73444.0,1.5481262
2015-01-27 08:45:00,73373.0,1.5481262
2015-01-27 09:00:00,72839.0,1.841156
2015-01-27 09:15:00,73248.0,1.841156
2015-01-27 09:30:00,73506.0,1.841156
2015-01-27 09:45:00,73796.0,1.841156
2015-01-27 10:00:00,74128.0,2.2835388
2015-01-27 10:15:00,74295.0,2.2835388
2015-01-27 10:30:00,74654.0,2.2835388
2015-01-27 10:45:00,74750.0,2.2835388
2015-01-27 11:00:00,75055.0,2.674286
2015-01-27 11:15:00,75346.0,2.674286
2015-01-27 11:30:00,75580.0,2.674286
2015-01-27 11:45:00,75560.0,2.674286
2015-01-27 12:00:00,75082.0,2.8944702
2015-01-27 12:15:00,74807.0,2.8944702
2015-01-27 12:30:00,74968.0,2.8944702
2015-01-27 12:45:00,75053.0,2.8944702
2015-01-27 13:00:00,75191.0,2.9953003
2015-01-27 13:15:00,74755.0,2.9953003
2015-01-27 13:30:00,74142.0,2.9953003
2015-01-27 13:45:00,73609.0,2.9953003
2015-01-27 14:00:00,73574.0,2.9772034
2015-01-27 14:15:00,73407.0,2.9772034
2015-01-27 14:30:00,73142.0,2.9772034
2015-01-27 14:45:00,72938.0,2.9772034
2015-01-27 15:00:00,72901.0,2.7871704
2015-01-27 15:15:00,72461.0,2.7871704
2015-01-27 15:30:00,72163.0,2.7871704
2015-01-27 15:45:00,71715.0,2.7871704
2015-01-27 16:00:00,71515.0,2.4200134
2015-01-27 16:15:00,71256.0,2.4200134
2015-01-27 16:30:00,71217.0,2.4200134
2015-01-27 16:45:00,71610.0,2.4200134
2015-01-27 17:00:00,72556.0,2.1084595
2015-01-27 17:15:00,73820.0,2.1084595
2015-01-27 17:30:00,74970.0,2.1084595
2015-01-27 17:45:00,75546.0,2.1084595
2015-01-27 18:00:00,75309.0,1.8847351
2015-01-27 18:15:00,75121.0,1.8847351
2015-01-27 18:30:00,74835.0,1.8847351
2015-01-27 18:45:00,74509.0,1.8847351
2015-01-27 19:00:00,74454.0,1.6895752
2015-01-27 19:15:00,73511.0,1.6895752
2015-01-27 19:30:00,72759.0,1.6895752
2015-01-27 19:45:00,72231.0,1.6895752
2015-01-27 20:00:00,70765.0,1.5615234
2015-01-27 20:15:00,69415.0,1.5615234
2015-01-27 20:30:00,68352.0,1.5615234
2015-01-27 20:45:00,67481.0,1.5615234
2015-01-27 21:00:00,66643.0,1.4399109
2015-01-27 21:15:00,65928.0,1.4399109
2015-01-27 21:30:00,65265.0,1.4399109
2015-01-27 21:45:00,64234.0,1.4399109
2015-01-27 22:00:00,64179.0,1.3415833
2015-01-27 22:15:00,63382.0,1.3415833
2015-01-27 22:30:00,61977.0,1.3415833
2015-01-27 22:45:00,60837.0,1.3415833
2015-01-27 23:00:00,59819.0,1.3321838
2015-01-27 23:15:00,58535.0,1.3321838
2015-01-27 23:30:00,57672.0,1.3321838
2015-01-27 23:45:00,56868.0,1.3321838
2015-01-28 00:00:00,55832.0,1.3280029
2015-01-28 00:15:00,55100.0,1.3280029
2015-01-28 00:30:00,54358.0,1.3280029
2015-01-28 00:45:00,53782.0,1.3280029
2015-01-28 01:00:00,53163.0,1.3651428
2015-01-28 01:15:00,52603.0,1.3651428
2015-01-28 01:30:00,52403.0,1.3651428
2015-01-28 01:45:00,51972.0,1.3651428
2015-01-28 02:00:00,51511.0,1.3375549
2015-01-28 02:15:00,51297.0,1.3375549
2015-01-28 02:30:00,51397.0,1.3375549
2015-01-28 02:45:00,51649.0,1.3375549
2015-01-28 03:00:00,51593.0,1.3446655
2015-01-28 03:15:00,51692.0,1.3446655
2015-01-28 03:30:00,51603.0,1.3446655
2015-01-28 03:45:00,51735.0,1.3446655
2015-01-28 04:00:00,52530.0,1.3441772
2015-01-28 04:15:00,52891.0,1.3441772
2015-01-28 04:30:00,53217.0,1.3441772
2015-01-28 04:45:00,53897.0,1.3441772
2015-01-28 05:00:00,55240.0,1.3799744
2015-01-28 05:15:00,55659.0,1.3799744
2015-01-28 05:30:00,56750.0,1.3799744
2015-01-28 05:45:00,58216.0,1.3799744
2015-01-28 06:00:00,60989.0,1.3896484
2015-01-28 06:15:00,63217.0,1.3896484
2015-01-28 06:30:00,65324.0,1.3896484
2015-01-28 06:45:00,67318.0,1.3896484
2015-01-28 07:00:00,69813.0,1.4346008
2015-01-28 07:15:00,71121.0,1.4346008
2015-01-28 07:30:00,72293.0,1.4346008
2015-01-28 07:45:00,72812.0,1.4346008
2015-01-28 08:00:00,73672.0,1.6265564
2015-01-28 08:15:00,73885.0,1.6265564
2015-01-28 08:30:00,74024.0,1.6265564
2015-01-28 08:45:00,73938.0,1.6265564
2015-01-28 09:00:00,73681.0,1.9706726
2015-01-28 09:15:00,73911.0,1.9706726
2015-01-28 09:30:00,74399.0,1.9706726
2015-01-28 09:45:00,74558.0,1.9706726
2015-01-28 10:00:00,74995.0,2.506073
2015-01-28 10:15:00,75289.0,2.506073
2015-01-28 10:30:00,75617.0,2.506073
2015-01-28 10:45:00,75812.0,2.506073
2015-01-28 11:00:00,76330.0,2.9162598
2015-01-28 11:15:00,76581.0,2.9162598
2015-01-28 11:30:00,76882.0,2.9162598
2015-01-28 11:45:00,76811.0,2.9162598
2015-01-28 12:00:00,76557.0,3.1970215
2015-01-28 12:15:00,76397.0,3.1970215
2015-01-28 12:30:00,76644.0,3.1970215
2015-01-28 12:45:00,76613.0,3.1970215
2015-01-28 13:00:00,77006.0,3.3826904
2015-01-28 13:15:00,76540.0,3.3826904
2015-01-28 13:30:00,76050.0,3.3826904
2015-01-28 13:45:00,75249.0,3.3826904
2015-01-28 14:00:00,75325.0,3.4320374
2015-01-28 14:15:00,75327.0,3.4320374
2015-01-28 14:30:00,75029.0,3.4320374
2015-01-28 14:45:00,74854.0,3.4320374
2015-01-28 15:00:00,74900.0,3.3084717
2015-01-28 15:15:00,74874.0,3.3084717
2015-01-28 15:30:00,74649.0,3.3084717
2015-01-28 15:45:00,74149.0,3.3084717
2015-01-28 16:00:00,73958.0,3.0195923
2015-01-28 16:15:00,73736.0,3.0195923
2015-01-28 16:30:00,74242.0,3.0195923
2015-01-28 16:45:00,75006.0,3.0195923
2015-01-28 17:00:00,75741.0,2.6842346
2015-01-28 17:15:00,76952.0,2.6842346
2015-01-28 17:30:00,77729.0,2.6842346
2015-01-28 17:45:00,77870.0,2.6842346
2015-01-28 18:00:00,77740.0,2.4450073
2015-01-28 18:15:00,77561.0,2.4450073
2015-01-28 18:30:00,77346.0,2.4450073
2015-01-28 18:45:00,77257.0,2.4450073
2015-01-28 19:00:00,76365.0,2.2348633
2015-01-28 19:15:00,75601.0,2.2348633
2015-01-28 19:30:00,74854.0,2.2348633
2015-01-28 19:45:00,73928.0,2.2348633
2015-01-28 20:00:00,72482.0,1.9839783
2015-01-28 20:15:00,71313.0,1.9839783
2015-01-28 20:30:00,70208.0,1.9839783
2015-01-28 20:45:00,69278.0,1.9839783
2015-01-28 21:00:00,68759.0,1.8575745
2015-01-28 21:15:00,68189.0,1.8575745
2015-01-28 21:30:00,67169.0,1.8575745
2015-01-28 21:45:00,66290.0,1.8575745
2015-01-28 22:00:00,66333.0,1.6773071
2015-01-28 22:15:00,65334.0,1.6773071
2015-01-28 22:30:00,64093.0,1.6773071
2015-01-28 22:45:00,63149.0,1.6773071
2015-01-28 23:00:00,62014.0,1.5552368
2015-01-28 23:15:00,60879.0,1.5552368
2015-01-28 23:30:00,59766.0,1.5552368
2015-01-28 23:45:00,58776.0,1.5552368
2015-01-29 00:00:00,55742.0,1.4394531
2015-01-29 00:15:00,54692.0,1.4394531
2015-01-29 00:30:00,54010.0,1.4394531
2015-01-29 00:45:00,53285.0,1.4394531
2015-01-29 01:00:00,52832.0,1.3128052
2015-01-29 01:15:00,52341.0,1.3128052
2015-01-29 01:30:00,52105.0,1.3128052
2015-01-29 01:45:00,51761.0,1.3128052
2015-01-29 02:00:00,51874.0,1.0997314
2015-01-29 02:15:00,50249.0,1.0997314
2015-01-29 02:30:00,50358.0,1.0997314
2015-01-29 02:45:00,50303.0,1.0997314
2015-01-29 03:00:00,50758.0,0.8906555
2015-01-29 03:15:00,50657.0,0.8906555
2015-01-29 03:30:00,51679.0,0.8906555
2015-01-29 03:45:00,51904.0,0.8906555
2015-01-29 04:00:00,52140.0,0.75650024
2015-01-29 04:15:00,52298.0,0.75650024
2015-01-29 04:30:00,52761.0,0.75650024
2015-01-29 04:45:00,53031.0,0.75650024
2015-01-29 05:00:00,53932.0,0.63461304
2015-01-29 05:15:00,54574.0,0.63461304
2015-01-29 05:30:00,55863.0,0.63461304
2015-01-29 05:45:00,57109.0,0.63461304
2015-01-29 06:00:00,60901.0,0.5364075
2015-01-29 06:15:00,63018.0,0.5364075
2015-01-29 06:30:00,65340.0,0.5364075
2015-01-29 06:45:00,68359.0,0.5364075
2015-01-29 07:00:00,70497.0,0.47229004
2015-01-29 07:15:00,72031.0,0.47229004
2015-01-29 07:30:00,72942.0,0.47229004
2015-01-29 07:45:00,73512.0,0.47229004
2015-01-29 08:00:00,74016.0,0.57714844
2015-01-29 08:15:00,74365.0,0.57714844
2015-01-29 08:30:00,74633.0,0.57714844
2015-01-29 08:45:00,74673.0,0.57714844
2015-01-29 09:00:00,74521.0,0.9098816
2015-01-29 09:15:00,74874.0,0.9098816
2015-01-29 09:30:00,75492.0,0.9098816
2015-01-29 09:45:00,75735.0,0.9098816
2015-01-29 10:00:00,76153.0,1.346344
2015-01-29 10:15:00,76689.0,1.346344
2015-01-29 10:30:00,76941.0,1.346344
2015-01-29 10:45:00,77279.0,1.346344
2015-01-29 11:00:00,77175.0,1.7211304
2015-01-29 11:15:00,77042.0,1.7211304
2015-01-29 11:30:00,77428.0,1.7211304
2015-01-29 11:45:00,76996.0,1.7211304
2015-01-29 12:00:00,76470.0,1.9922485
2015-01-29 12:15:00,75982.0,1.9922485
2015-01-29 12:30:00,76300.0,1.9922485
2015-01-29 12:45:00,76172.0,1.9922485
2015-01-29 13:00:00,75991.0,2.1692505
2015-01-29 13:15:00,75504.0,2.1692505
2015-01-29 13:30:00,75186.0,2.1692505
2015-01-29 13:45:00,74574.0,2.1692505
2015-01-29 14:00:00,74592.0,2.100006
2015-01-29 14:15:00,74296.0,2.100006
2015-01-29 14:30:00,74266.0,2.100006
2015-01-29 14:45:00,73703.0,2.100006
2015-01-29 15:00:00,73401.0,1.8921204
2015-01-29 15:15:00,73217.0,1.8921204
2015-01-29 15:30:00,72967.0,1.8921204
2015-01-29 15:45:00,72441.0,1.8921204
2015-01-29 16:00:00,72061.0,1.6230469
2015-01-29 16:15:00,71751.0,1.6230469
2015-01-29 16:30:00,71675.0,1.6230469
2015-01-29 16:45:00,72099.0,1.6230469
2015-01-29 17:00:00,73136.0,1.377655
2015-01-29 17:15:00,74454.0,1.377655
2015-01-29 17:30:00,75503.0,1.377655
2015-01-29 17:45:00,76017.0,1.377655
2015-01-29 18:00:00,75848.0,1.2544556
2015-01-29 18:15:00,75500.0,1.2544556
2015-01-29 18:30:00,75633.0,1.2544556
2015-01-29 18:45:00,75483.0,1.2544556
2015-01-29 19:00:00,74924.0,1.1505737
2015-01-29 19:15:00,74125.0,1.1505737
2015-01-29 19:30:00,73525.0,1.1505737
2015-01-29 19:45:00,72687.0,1.1505737
2015-01-29 20:00:00,70869.0,1.02005
2015-01-29 20:15:00,69642.0,1.02005
2015-01-29 20:30:00,68568.0,1.02005
2015-01-29 20:45:00,67705.0,1.02005
2015-01-29 21:00:00,66750.0,0.95254517
2015-01-29 21:15:00,66161.0,0.95254517
2015-01-29 21:30:00,65367.0,0.95254517
2015-01-29 21:45:00,64415.0,0.95254517
2015-01-29 22:00:00,64508.0,0.88391113
2015-01-29 22:15:00,63606.0,0.88391113
2015-01-29 22:30:00,62444.0,0.88391113
2015-01-29 22:45:00,61251.0,0.88391113
2015-01-29 23:00:00,60176.0,0.7980652
2015-01-29 23:15:00,59010.0,0.7980652
2015-01-29 23:30:00,58171.0,0.7980652
2015-01-29 23:45:00,57256.0,0.7980652
2015-01-30 00:00:00,55982.0,0.763031
2015-01-30 00:15:00,54958.0,0.763031
2015-01-30 00:30:00,54139.0,0.763031
2015-01-30 00:45:00,53449.0,0.763031
2015-01-30 01:00:00,53024.0,0.6263428
2015-01-30 01:15:00,52482.0,0.6263428
2015-01-30 01:30:00,52237.0,0.6263428
2015-01-30 01:45:00,51915.0,0.6263428
2015-01-30 02:00:00,51927.0,0.4640503
2015-01-30 02:15:00,51872.0,0.4640503
2015-01-30 02:30:00,51836.0,0.4640503
2015-01-30 02:45:00,51878.0,0.4640503
2015-01-30 03:00:00,51905.0,0.31655884
2015-01-30 03:15:00,52090.0,0.31655884
2015-01-30 03:30:00,52192.0,0.31655884
2015-01-30 03:45:00,52292.0,0.31655884
2015-01-30 04:00:00,52562.0,0.21224976
2015-01-30 04:15:00,52860.0,0.21224976
2015-01-30 04:30:00,53552.0,0.21224976
2015-01-30 04:45:00,54034.0,0.21224976
2015-01-30 05:00:00,54927.0,0.16235352
2015-01-30 05:15:00,55160.0,0.16235352
2015-01-30 05:30:00,56290.0,0.16235352
2015-01-30 05:45:00,57511.0,0.16235352
2015-01-30 06:00:00,60201.0,0.0887146
2015-01-30 06:15:00,62455.0,0.0887146
2015-01-30 06:30:00,64767.0,0.0887146
2015-01-30 06:45:00,66333.0,0.0887146
2015-01-30 07:00:00,68774.0,0.035827637
2015-01-30 07:15:00,70215.0,0.035827637
2015-01-30 07:30:00,71083.0,0.035827637
2015-01-30 07:45:00,71633.0,0.035827637
2015-01-30 08:00:00,72344.0,0.021881104
2015-01-30 08:15:00,72766.0,0.021881104
2015-01-30 08:30:00,72903.0,0.021881104
2015-01-30 08:45:00,72862.0,0.021881104
2015-01-30 09:00:00,72820.0,0.13833618
2015-01-30 09:15:00,73207.0,0.13833618
2015-01-30 09:30:00,73472.0,0.13833618
2015-01-30 09:45:00,73804.0,0.13833618
2015-01-30 10:00:00,74172.0,0.33953857
2015-01-30 10:15:00,74225.0,0.33953857
2015-01-30 10:30:00,74323.0,0.33953857
2015-01-30 10:45:00,74522.0,0.33953857
2015-01-30 11:00:00,74718.0,0.56433105
2015-01-30 11:15:00,74828.0,0.56433105
2015-01-30 11:30:00,74907.0,0.56433105
2015-01-30 11:45:00,74671.0,0.56433105
2015-01-30 12:00:00,74245.0,0.7661133
2015-01-30 12:15:00,73787.0,0.7661133
2015-01-30 12:30:00,73750.0,0.7661133
2015-01-30 12:45:00,73484.0,0.7661133
2015-01-30 13:00:00,73243.0,0.8607483
2015-01-30 13:15:00,72567.0,0.8607483
2015-01-30 13:30:00,71926.0,0.8607483
2015-01-30 13:45:00,71273.0,0.8607483
2015-01-30 14:00:00,71250.0,0.8308716
2015-01-30 14:15:00,71102.0,0.8308716
2015-01-30 14:30:00,70166.0,0.8308716
2015-01-30 14:45:00,69700.0,0.8308716
2015-01-30 15:00:00,69765.0,0.65060425
2015-01-30 15:15:00,69334.0,0.65060425
2015-01-30 15:30:00,68927.0,0.65060425
2015-01-30 15:45:00,68720.0,0.65060425
2015-01-30 16:00:00,68566.0,0.35879517
2015-01-30 16:15:00,69101.0,0.35879517
2015-01-30 16:30:00,69323.0,0.35879517
2015-01-30 16:45:00,69843.0,0.35879517
2015-01-30 17:00:00,71096.0,-0.020629883
2015-01-30 17:15:00,72347.0,-0.020629883
2015-01-30 17:30:00,73441.0,-0.020629883
2015-01-30 17:45:00,74181.0,-0.020629883
2015-01-30 18:00:00,74131.0,-0.21621704
2015-01-30 18:15:00,73774.0,-0.21621704
2015-01-30 18:30:00,73575.0,-0.21621704
2015-01-30 18:45:00,73119.0,-0.21621704
2015-01-30 19:00:00,72656.0,-0.37753296
2015-01-30 19:15:00,71676.0,-0.37753296
2015-01-30 19:30:00,70895.0,-0.37753296
2015-01-30 19:45:00,70150.0,-0.37753296
2015-01-30 20:00:00,69062.0,-0.49624634
2015-01-30 20:15:00,67684.0,-0.49624634
2015-01-30 20:30:00,66599.0,-0.49624634
2015-01-30 20:45:00,65710.0,-0.49624634
2015-01-30 21:00:00,64714.0,-0.6526184
2015-01-30 21:15:00,64184.0,-0.6526184
2015-01-30 21:30:00,63614.0,-0.6526184
2015-01-30 21:45:00,62674.0,-0.6526184
2015-01-30 22:00:00,62998.0,-0.63446045
2015-01-30 22:15:00,62570.0,-0.63446045
2015-01-30 22:30:00,61504.0,-0.63446045
2015-01-30 22:45:00,60516.0,-0.63446045
2015-01-30 23:00:00,59743.0,-0.69628906
2015-01-30 23:15:00,58882.0,-0.69628906
2015-01-30 23:30:00,57944.0,-0.69628906
2015-01-30 23:45:00,56937.0,-0.69628906
2015-01-31 00:00:00,55539.0,-0.7411194
2015-01-31 00:15:00,54898.0,-0.7411194
2015-01-31 00:30:00,53940.0,-0.7411194
2015-01-31 00:45:00,53195.0,-0.7411194
2015-01-31 01:00:00,52700.0,-0.7972107
2015-01-31 01:15:00,52249.0,-0.7972107
2015-01-31 01:30:00,51724.0,-0.7972107
2015-01-31 01:45:00,51248.0,-0.7972107
2015-01-31 02:00:00,51137.0,-0.76116943
2015-01-31 02:15:00,50693.0,-0.76116943
2015-01-31 02:30:00,50484.0,-0.76116943
2015-01-31 02:45:00,50508.0,-0.76116943
2015-01-31 03:00:00,50223.0,-0.7831116
2015-01-31 03:15:00,50154.0,-0.7831116
2015-01-31 03:30:00,50006.0,-0.7831116
2015-01-31 03:45:00,49834.0,-0.7831116
2015-01-31 04:00:00,50031.0,-0.78793335
2015-01-31 04:15:00,50116.0,-0.78793335
2015-01-31 04:30:00,49936.0,-0.78793335
2015-01-31 04:45:00,49841.0,-0.78793335
2015-01-31 05:00:00,49864.0,-0.8006592
2015-01-31 05:15:00,49502.0,-0.8006592
2015-01-31 05:30:00,49361.0,-0.8006592
2015-01-31 05:45:00,48951.0,-0.8006592
2015-01-31 06:00:00,48932.0,-0.87820435
2015-01-31 06:15:00,49335.0,-0.87820435
2015-01-31 06:30:00,49973.0,-0.87820435
2015-01-31 06:45:00,50813.0,-0.87820435
2015-01-31 07:00:00,51754.0,-0.9772339
2015-01-31 07:15:00,52451.0,-0.9772339
2015-01-31 07:30:00,53532.0,-0.9772339
2015-01-31 07:45:00,54429.0,-0.9772339
2015-01-31 08:00:00,55685.0,-0.8263855
2015-01-31 08:15:00,56648.0,-0.8263855
2015-01-31 08:30:00,57414.0,-0.8263855
2015-01-31 08:45:00,58128.0,-0.8263855
2015-01-31 09:00:00,58995.0,-0.3546753
2015-01-31 09:15:00,59755.0,-0.3546753
2015-01-31 09:30:00,60405.0,-0.3546753
2015-01-31 09:45:00,61040.0,-0.3546753
2015-01-31 10:00:00,61420.0,0.24475098
2015-01-31 10:15:00,61728.0,0.24475098
2015-01-31 10:30:00,61958.0,0.24475098
2015-01-31 10:45:00,62182.0,0.24475098
